# generated by reference-checks/aces_ocio_encodings_reference.py, OpenColorIO 2.5.2
# ACEScct / ACEScc (S-2016-001 / S-2014-003)
# columns: kind,in_r,in_g,in_b,out_r,out_g,out_b
# acescct: linear AP1 -> ACEScct (CURVE - ACEScct-LOG_to_LINEAR, inverse)
# acescct_to_ap0: ACEScct -> ACES2065-1 (ACEScct_to_ACES2065-1)
# ap0_to_acescc: ACES2065-1 -> ACEScc (ACEScc_to_ACES2065-1, inverse)
# acescc_to_ap0: ACEScc -> ACES2065-1 (ACEScc_to_ACES2065-1)
ap0_to_acescc,1.3955802,0.862359,0.42703655,0.599923,0.5428454,0.485768
ap0_to_acescc,1.2419483e-05,7.674264e-06,3.8006008e-06,-0.3248163,-0.33992675,-0.34866676
ap0_to_acescc,2.8496793e-06,1.7611524e-06,8.717977e-07,-0.34942913,-0.35381418,-0.35609934
ap0_to_acescc,0.0040274155,0.002488627,0.0012323577,0.118370876,0.06129313,0.004215661
ap0_to_acescc,0.047979087,0.029647315,0.014681227,0.32239357,0.26531598,0.20823853
ap0_to_acescc,519.352,320.91898,158.91765,1.087349,1.0302716,0.97319394
acescc_to_ap0,-0.35844782,-0.35844782,-0.35844782,0.0,0.0,0.0
acescc_to_ap0,-0.35579214,-0.35711023,-0.35777527,8.068938e-07,4.9831397e-07,2.4703883e-07
acescc_to_ap0,-0.33510804,-0.34595442,-0.3519636,8.0676255e-06,4.9848823e-06,2.4687997e-06
acescc_to_ap0,-0.2036366,-0.2607149,-0.30917245,8.0675956e-05,4.9851144e-05,2.4686035e-05
acescc_to_ap0,-0.014029,-0.07110652,-0.12818426,0.00080675894,0.0004985132,0.00024686207
acescc_to_ap0,0.15525088,0.098173276,0.041095838,0.006302808,0.003894638,0.0019286086
acescc_to_ap0,0.17557964,0.11850108,0.061423562,0.008067657,0.0049851453,0.0024686188
acescc_to_ap0,0.30810878,0.25103107,0.19395334,0.040337816,0.024925627,0.012343059
acescc_to_ap0,0.4135875,0.35650972,0.29943228,0.1452153,0.08973166,0.044434797
acescc_to_ap0,0.49771762,0.44063997,0.3835626,0.40338442,0.24925984,0.123432435
